engine_id,cycle,setting_1,setting_2,setting_3,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,rul,failure_mode,timestamp
ENGINE-001,1,0.46398788362281024,0.19731696839407306,-0.6879627191151272,518.9915466745998,642.7806807832566,1589.7639309480458,1400.6326035190168,14.605367365824266,21.39388750426955,553.6094009603868,2392.8143537943843,9054.396956191915,1.3272666224235237,47.407307193529874,521.5345921408195,2384.5457863738625,8117.266298821638,8.280317532179295,0.07310310286659474,392.88010416789587,2390.0136704917977,100.16472454762236,38.77195172554418,23.296844173309815,103.73719910523319,normal,2025-09-02 19:14:56.406674
ENGINE-001,2,-0.8046557719872323,0.36846605302431334,-0.11969501252079766,518.592066600464,642.1686397593734,1590.2541457785483,1400.466289569683,14.57645018470255,20.99597584924156,554.3500161721987,2388.939870004548,9053.510229625157,1.2372775080139764,47.41000194354916,521.603182342175,2380.562953873365,8131.357121741255,8.223312406273465,-0.03337905257170461,392.22522542843404,2379.1203630483888,100.25964779459687,38.72182759243465,23.177156060119362,101.05838144420434,normal,2025-09-02 20:14:56.406742
ENGINE-001,3,-0.9889557657527952,0.630922856909668,0.41371468769523434,519.5052571901329,642.7949268954401,1590.1507067844327,1400.787444566091,14.41010953106936,21.898474061404563,555.1640812251254,2385.9090083165925,9057.928088307031,1.2319427806295518,47.71012375439706,521.8294424357499,2382.7717754774467,8137.802887409742,8.645572731773658,-0.028279544511995495,392.6597592472765,2389.6318311199907,103.31322111365078,38.59086900119657,23.272757258354424,96.69567956262627,normal,2025-09-02 21:14:56.406794
ENGINE-001,4,-0.7842171460133911,-0.9371416286265316,0.27282082252756085,518.6419383969533,642.033425107556,1590.2762942283687,1401.1536809122395,14.647967024892036,21.377797858272288,555.3952310682241,2385.391392402495,9055.22419879744,1.1834651315144824,47.2724567629067,521.879061711572,2388.385565367158,8148.186627525747,8.099781191178597,-0.09015004172871226,392.14633665795174,2380.562602879757,100.17629789748246,38.89190622784402,23.338653895260727,94.82706433312427,normal,2025-09-02 22:14:56.406840
ENGINE-001,5,-0.16517799370244202,-0.5557843790585395,-0.7602692653326344,519.0634239229037,642.7172142330436,1590.6526666110733,1400.6660893908936,14.466181915523448,22.005327004303574,556.1596453317175,2379.592964486419,9035.405169252013,1.2305617345761444,47.53516465058461,521.7124231137796,2384.6645760841875,8138.599860640684,8.50335361800671,-0.02977143227456276,392.2486478462376,2385.8329964946706,100.28030856055682,38.89332790330246,23.62960409898202,89.25103711252821,normal,2025-09-02 23:14:56.406889
ENGINE-001,6,0.5232392306574352,-0.5247249120152009,0.4564326972237197,520.1080106423454,642.548368881483,1591.045267984815,1402.125595836978,14.556162698896388,21.537898050657354,556.7635776062234,2385.5378380608286,9030.718582020749,1.335901961157518,47.31097441806316,522.1175706085771,2383.4580951602406,8154.154560381585,8.233159876347722,0.0648942698932522,392.84114217308263,2381.88089474924,100.26267626601359,39.38845239594565,23.044805509123385,94.92316929266153,normal,2025-09-03 00:14:56.406935
ENGINE-001,7,-0.8137944643882016,0.7944315159066531,0.8008361143266611,517.2043174039592,643.3347110980156,1591.381112027829,1401.320069434693,14.65612293619416,22.003970378389322,557.2143709440163,2392.2313660145264,9047.912688971559,1.2621903027194534,47.881793753185256,522.3512644164143,2391.6668641760434,8129.049386232029,8.182558216367672,0.0032284235899251758,392.862633519253,2394.3163064636624,100.3988450956995,39.2402227840569,23.208106106558336,93.72930926214154,normal,2025-09-03 01:14:56.406981
ENGINE-001,8,-0.2645683938811329,-0.4695952646365492,-0.512020713241833,518.5327212737011,643.1486586312518,1591.2398085193856,1401.9196035548416,14.561123172303013,22.04754080303563,557.5122988824176,2401.5606688160633,9052.386496460766,1.2312514075510597,47.251081737208594,522.1197353291791,2386.842509056486,8145.699827924036,8.504228029955591,-0.03024984579743428,392.4539846688704,2380.365586859686,99.4933080310482,39.20027154730491,23.496926038422853,85.77130610644006,normal,2025-09-03 02:14:56.407025
ENGINE-001,9,0.8723095483215618,0.3920595933499457,0.14012234017872913,519.0105901042483,643.0797635598237,1591.8261091493216,1402.006790032208,14.816881097069272,22.114469721860935,557.9555592421385,2395.0396594021627,9055.350855980869,1.403597337578383,47.838937008614344,522.2716805200718,2388.2492954536324,8147.448776269427,8.954723403515533,0.1396436876759687,393.35061654061286,2393.0506494338238,100.34193253947964,39.19172090668779,23.279711210833767,83.49615803396414,normal,2025-09-03 03:14:56.407070
ENGINE-001,10,-0.812036120318262,0.15656028199234756,-0.9281154524065158,520.8927206596932,642.6661044748078,1591.7068076833166,1401.4648681670262,14.480868906440717,21.92899493977239,558.525792719378,2382.539338203373,9038.945025000421,1.2148580705090075,47.35611463821615,522.1057740313195,2388.1559212925386,8132.012058616961,8.959110326000495,-0.06130398795802113,392.2702974759618,2388.8403336668666,99.24627562825128,39.205352749337365,23.19209946309938,89.4263177926655,normal,2025-09-03 04:14:56.407113
ENGINE-001,11,-0.949298513169085,0.9252968293558497,0.6719602410244121,517.8629551172146,643.8415866848355,1591.6573900921555,1402.039749662506,14.616550898215083,21.211477716260095,559.3130582050012,2394.316808471836,9049.927736849577,1.281287704836167,47.25876296036344,522.6821139980683,2384.331067178823,8125.785576862339,8.325844588624456,-0.0033537993481554743,393.0039308488742,2383.301815912166,98.66983172049152,39.00323434168913,22.90943010168132,82.4990357920328,normal,2025-09-03 05:14:56.407157
ENGINE-001,12,0.2317001961044329,0.2701873017352873,-0.9093919804559107,520.1297648341541,643.0916656491851,1592.3355337183714,1402.3311294802622,14.540340679983293,21.876545495023855,559.6251435799613,2385.037407159294,9046.90651239499,1.3146384091194718,47.74938364385377,522.4404936620595,2395.968575625815,8126.260336556819,9.06827374419129,0.04653945728856694,393.1142314403612,2390.960077577511,100.29948341282314,38.92577557609777,23.49108428557766,85.53499532670584,normal,2025-09-03 06:14:56.407204
ENGINE-001,13,0.6897506219389092,-0.9534561285283483,0.6289369651778713,518.0816438301647,643.515499365443,1592.4796219414131,1402.9074693727264,14.690082386265278,21.936021227403874,559.8749820955956,2392.4376542448326,9051.741251099724,1.3267797154917562,47.23215301091269,521.9571217235198,2384.7078673541646,8150.273254172538,8.916279782220759,0.06344147719555665,393.1502881292578,2389.341996274933,100.04602750414425,39.41093704622032,23.424557790789063,91.745714938905,normal,2025-09-03 07:14:56.407254
ENGINE-001,14,0.791046456992401,-0.221596642531674,-0.9783246970394032,519.0426246721203,643.6904407080162,1592.4360859395567,1402.8157525817358,14.58663625130852,22.398523797364714,560.2552818908367,2381.997515255693,9057.819567054634,1.3563749465714978,47.96549072244507,522.5556395168408,2388.007224455397,8129.695914604774,8.503249895709956,0.07778115792035623,393.66112481573276,2387.313171412121,99.22296112283935,39.08115900527005,23.72024167994418,83.18137723598012,normal,2025-09-03 08:14:56.407299
